video_id,label
D_PKqpCMRU4,High engagement
XG-6BsSvmlE,Low engagement
pvS8H6YsP4Q,Low engagement
k3JR4nW8Q4Y,Low engagement
0zzyUpH_E14,High engagement
fN4nV2azvI8,Medium engagement
58R5docyRRI,Medium engagement
d5BZijjYLbI,Low engagement
KLi3lKrflMk,Low engagement
d4W6992nbYs,Medium engagement
gC3eD_KJgv8,Medium engagement
Cj-rvDzJ5gk,Medium engagement
glycdUaDFI4,Low engagement
Yz-WrRkUK-c,Low engagement
rSZD3a_r720,Medium engagement
kO4b0hRjiqA,Medium engagement
yocur9JcvHY,Medium engagement
cYplssx1SHg,Medium engagement
HiRBYDVJNzo,Medium engagement
jEb4F7h-ego,Low engagement
XciM9mFYG14,Medium engagement
r0DpIaHT5aY,Medium engagement
SuXG0j0IE6c,Low engagement
fTMATH-g5b4,Medium engagement
MpcCwe8lNs0,Low engagement
xDYV8KfAIpo,Low engagement
EQaaBIvgMDs,Medium engagement
KhnXIcXK3F4,Medium engagement
rOD-ZCRmH9g,Medium engagement
t7vNbJaoXkU,Medium engagement
iWHA-JxJWW8,Low engagement
hLH5i56dw8Q,Low engagement
ZXrUubjkYWs,Medium engagement
6vBA6u7DQwg,Low engagement
F_XKEm_xNGY,Medium engagement
HjAxjN_8EWU,High engagement
0nce0A6Ajv8,Low engagement
2C_G0OMU3-s,Low engagement
eue-PoVT8Z4,Medium engagement
XX1R7LgmxWc,Low engagement
j8UI5XSjnNs,Low engagement
RFmIwLecIaU,Medium engagement
NdAYZeNGldQ,Medium engagement
cjrorvM4qhs,Medium engagement
l-CMde2_6-c,High engagement
jvDh0syhrUA,Low engagement
NeaGea9YaTo,Low engagement
mWxLw92AMUI,Low engagement
lFneA5Eq6mE,Medium engagement
O5EB8jUee1U,Medium engagement
oEFnFGodh3k,Medium engagement
erDH_lVX1Jk,Low engagement
8q7HN6PZd58,Low engagement
rRzGSPtl6Vw,Low engagement
EsnIGeqdu8E,Medium engagement
4Zv6iM4-4zY,Low engagement
zSc5gBAvGpQ,Medium engagement
lgD1XxIyAw0,Medium engagement
zyWYG9ZnQvE,Medium engagement
Toe0VdwQJaY,Low engagement
6s02pinVZb8,Medium engagement
PBguUjHrqPA,Low engagement
e66kNRduvSA,Low engagement
rhPMxT4m5CE,High engagement
Q5PgFHBkyX4,Low engagement
7dRW92DrCew,Low engagement
RUWkeHBlLrI,Low engagement
nWGMfIZsBC8,Medium engagement
nSNfF2aBGPs,High engagement
0pPGD9bWSnU,Low engagement
MwjrTWJvYKI,Low engagement
GngUIZYkM4U,Low engagement
EbWCLyrCtt8,Low engagement
1fa8vDypJKw,Low engagement
nti2HE1D5lc,High engagement
P1eQbs5ONkg,Low engagement
CaeritVhTd0,Medium engagement
pRyQZ511X-8,Medium engagement
DmkL5nNlZ9U,Medium engagement
G9Tnl7scLf0,Low engagement
WwjE9lGri34,Low engagement
S9_RDQWsS1Q,High engagement
r-9iBDPc68M,High engagement
cIPoaAvMi3g,Medium engagement
y7ffc8QyNNw,Medium engagement
OFxFwMS39vk,Medium engagement
KzlKUZVxazs,Low engagement
1bB2IoX4TF0,Medium engagement
IWEyWbpy0PU,Low engagement
o7uQOU2uL64,Low engagement
a4i1h9OP2f4,Medium engagement
e2eertgaUGw,Low engagement
NvTEI6SCpM8,Low engagement
wHehexMpsaE,Low engagement
SiPHs6eE32M,Low engagement
r026ZaRhLjE,High engagement
RArDcHmoZfU,Medium engagement
gfEgEFOFLz4,Medium engagement
FqU77WcCmxg,Low engagement
D-lpE_DUOrc,Low engagement
mO5K7RJekUo,Low engagement
ZZbJD7HX7T4,Medium engagement
OTY5N94bpL8,Low engagement
XSFHeXv7BUE,Low engagement
dOPniUsYnNo,High engagement
PaCjhZrWN0w,Medium engagement
YVZTDm0vdAI,Medium engagement
ZryCihK3sw8,Medium engagement
3mkWgf8RmIw,Medium engagement
rO_DlGXaN4w,Medium engagement
WBQnWhYO5MY,Medium engagement
vTCkpt_Xhw8,Low engagement
rcFLFxRHEQ4,High engagement
m7iq-CG4-Ak,Medium engagement
rLkDWg2f3T8,Low engagement
ngLoivv-lXA,Low engagement
sny9AnyRukw,Low engagement
nLGZ0wkmuXU,Medium engagement
Dmznb4gyonU,Medium engagement
1mNqBocp940,High engagement
AC7oH0-39xg,Low engagement
2AiUqT1aGW8,High engagement
XRCLklZT2wM,Low engagement
ooLe450fTw0,High engagement
pgZLBisUudU,Low engagement
VSbabaTFs8E,Medium engagement
u7exIM2Db7w,Medium engagement
zuy9suSWRcU,Low engagement
TqI7F5Kickw,High engagement
yDesdSxETtM,Medium engagement
XWUMfh5SIis,Low engagement
lg-fMv3PEiY,Low engagement
zWV_cn7HJYk,Low engagement
3y0lOAUCKKk,High engagement
mgVUiAN37uI,Low engagement
UjTlUihXJJc,Low engagement
SCi580Do7jE,Medium engagement
4SeQfuYGYy8,Medium engagement
ZfuU_I3f7t4,Medium engagement
0ZLpwSTX8EQ,Low engagement
f4c6L_oSPh4,Medium engagement
hAcAyRSFlyM,Low engagement
jcsFqAFaw_o,Medium engagement
52RLGrs6IHA,Medium engagement
lYY3Osaeepk,Medium engagement
C-8L2hIBw00,Medium engagement
_JM6fNjBDgY,Low engagement
IPo1nW2gQAI,Low engagement
c5ZhL7Kq40I,Low engagement
0MMuJQ7Sc8s,Medium engagement
wA41obpHUc8,Low engagement
XWW48pWfv8Q,Medium engagement
dXrOZs4AniI,Medium engagement
VUplNmhJa6Y,High engagement
0uxPxGkr1_g,Medium engagement
nLeZpxmV2v4,Low engagement
UW1gZzjOFaw,Low engagement
qIUCZQwnfCo,Low engagement
wRcWFaYLGnc,Low engagement
OO8gcN5amow,Medium engagement
IRoQfwp9exc,Medium engagement
NYzLzVLCJcg,Low engagement
lqx7DoAphkg,Low engagement
XAl2C0wa1_I,Medium engagement
W-J2va9L3Kk,Low engagement
ynZPhJCGp-o,Low engagement
Lq5mhIcIaDk,Medium engagement
ohqtza4TXQ0,Medium engagement
dyYwQ9tJekw,Low engagement
DmE1VLFkI3U,Medium engagement
Rn6n_kv5ShA,Low engagement
ywnDdrFAXmA,Medium engagement
KqRIw4dGep4,Medium engagement
Yjd3mcbUggM,Low engagement
iuJLA7iz9oo,Low engagement
KjRbpUibEm4,High engagement
k7bS_cqEn4I,Low engagement
2zpsXkv04T8,Low engagement
Eut9si9OTLM,Low engagement
Q5ecXlZkrFI,High engagement
QgU5hjq27TM,High engagement
Yp2DOjM7ztA,Medium engagement
cbRhisbICYk,High engagement
I4N-ZQwj5Pg,Low engagement
mM-3E1tozRo,Medium engagement
xVi3ha_g-tc,Medium engagement
zf-Cg6_QcKY,Medium engagement
jcyl8rPznM8,Medium engagement
awqP1H2U9Lo,Low engagement
Ooh1v06f8LI,Medium engagement
KYNH10DiNLw,Low engagement
vVa8swCwE3c,High engagement
im3Xb5Q_CKE,Medium engagement
x84W9nK-xFw,Medium engagement
YMrdzTLQTpI,Low engagement
Px0TtTIQvNQ,Low engagement
QrSXJkk3rvs,Medium engagement
yvkoys13nww,Low engagement
BARkQxTrlyI,Medium engagement
K0nZfzSXbyE,Low engagement
5Ni9MsGmxoY,Low engagement
_wOpgPGg87Q,Medium engagement
YGQWVzJgE-k,Low engagement
6UzvO4_M0TQ,Low engagement
iCKKedV2BTk,Medium engagement
4YGQJ8I7mrs,Low engagement
R8leL1-SOcg,High engagement
itEWQNVgyF0,Medium engagement
GrP848SJ9IE,Low engagement
KfZJGFrdCs0,Low engagement
2P4gh2vG4pE,Medium engagement
nRFRkThVSCE,Low engagement
SvWSW2Wj08I,High engagement
IvWIuF9hUiA,Low engagement
VT5pZHI6RvE,Medium engagement
Mc3yGkHPVU4,Medium engagement
EMkkB3CQPcQ,Low engagement
UIbhvV33e1s,High engagement
w2yUQ4-L-O8,Low engagement
YOQnTZ0dT1k,Low engagement
sRgXtxL19jg,Low engagement
gfxCb4lAK9w,Low engagement
iqRAXVvQ1bA,Medium engagement
kbc6lUSochI,Low engagement
gU1g4QOodEQ,Low engagement
_6ixFNjFBZ8,Low engagement
yzUMKskD0KU,Low engagement
d1Q9UWEleNc,Medium engagement
EMFGnSpE9ns,Medium engagement
hbmLub9PLnw,Medium engagement
5_EYvOcy2nU,Low engagement
qRMLNABxCQE,Low engagement
SO0_bJUUb7k,Low engagement
EAM48Jp7Xms,Low engagement
H5NWCMjoOw8,Low engagement
_sMLrqrKQZ4,Medium engagement
Gzn3j2LWw3M,High engagement
hGKVxJPpYqc,High engagement
fFBPipYF7T8,Medium engagement
uVCCAKDvyks,Low engagement
32PZxOcnrEM,Low engagement
kjLzGTuvdhM,Medium engagement
Sjp6_cbwALg,Medium engagement
UPbvCHOE3LI,Low engagement
BLZktqqjgmI,Medium engagement
9IXfd8FMlsQ,Low engagement
wdX8j5UtoOY,Low engagement
G_rUKR_iVhI,Low engagement
H9Q1oGvPR4k,High engagement
br2EczAC1bE,Low engagement
BkwzH-_nsvw,High engagement
dPQe8l4tYPI,Low engagement
hCq1Qajl-E0,Medium engagement
GjBMp6Z0pr4,Low engagement
_PUuXEx3tOE,Medium engagement
756bEI1CbA4,Low engagement
t5D93YBDHPc,Medium engagement
9tCSC6PwESs,Low engagement
iWvPPdjsedM,Medium engagement
t0EIW4RHuw4,Low engagement
GU7DOvimdoM,Medium engagement
nghFYYkRXo4,Low engagement
KxtYBsn5764,Low engagement
iSZo8ervcLQ,Low engagement
4-wYndSbX8k,Low engagement
3WA9sKsSoAQ,Low engagement
xIADpXT381s,Medium engagement
RVTV37qth80,Low engagement
b0fd6PKrPpw,High engagement
yn4JtjN6Z5I,Low engagement
AhdgPeWAR7Y,Medium engagement
ypt8wBo-oMc,Low engagement
6TeD7Otpn0s,Low engagement
k0Cu3j12jcs,Medium engagement
DOHV-i207jQ,Medium engagement
4S-tjg6pWzg,Low engagement
tJ2licw7ENE,Medium engagement
u3Bd6S9WBWg,Low engagement
16ZUM7Aug0E,High engagement
EzUtfm8xAeE,High engagement
5W53aCm5mOo,Medium engagement
ZA2-uf21EJs,Low engagement
mhuPY8kYnkU,Low engagement
ZBBiTbiUw2w,Low engagement
O73rKIZRAF4,Low engagement
oGNgBxf-rvc,Medium engagement
EIFhuxyqR4o,Medium engagement
t35htz69mJg,High engagement
RgxP0VwWEus,Low engagement
RJOE2xieFRw,Medium engagement
Gw513FgvbfA,High engagement
HXKTwrIk5jQ,High engagement
9qxUs8z62Zk,Medium engagement
zrG2TyZ_qrM,High engagement
Ocvu9whdPXY,Low engagement
pVA-PMevLNM,Medium engagement
dSu77LMj164,Medium engagement
AgePFSfZESM,Low engagement
21XdeKOtJXs,Low engagement
Iz9m_BmWaNQ,High engagement
pA86CIJ4qRE,Medium engagement
W2JLI3MOrT8,High engagement
srOKcpTIL-c,Medium engagement
CZhwW72Q8eY,Low engagement
WNzVbIgwXtw,Medium engagement
xFZ7trsFs0I,Medium engagement
Z8jPszE96Us,Low engagement
VfKPhgKr8rs,High engagement
Lph-2Eh5Y_I,High engagement
E_M0rjD75C0,High engagement
_Z2z0SxxKp8,Medium engagement
gwXOVau4c7g,High engagement
DdTFb_uxmiE,Medium engagement
n3FQGNxbbHs,Low engagement
1Hb4RTxyExU,Medium engagement
Tcicg9dgRNc,Medium engagement
KQwpi7cgH-Q,Low engagement
XdbjuI86zhM,High engagement
m6Y6bKFhbIs,Medium engagement
IIjW5T6lIPA,Low engagement
vkpMc70Wc8s,Low engagement
6svpPSICKWc,High engagement
aTx4PS3Cldg,Low engagement
094Zx20OWs8,Medium engagement
78uMYKzgkyo,High engagement
Os23VNuIvT8,Low engagement
iTpSGW-RB-w,Medium engagement
uLeivs0bIwQ,Medium engagement
rpiv34osX8I,Low engagement
4KehYoBXlLM,Medium engagement
9BfSl5htats,Low engagement
A2y4xDNd-E4,Medium engagement
CPXfo83In1E,Low engagement
49c2ZoC7fe4,Low engagement
VX_RqwXfipQ,Low engagement
LIdukUwF8-U,Medium engagement
KY7OZefxGas,Low engagement
quKi84Acx1Q,Medium engagement
Ll9FlU0SjyM,High engagement
015DqDkdSmU,Medium engagement
b6tyaacuN2w,High engagement
1mTYWfRW_O0,Low engagement
uCMyWQbFD7o,Low engagement
3UAHF2zDo0M,Low engagement
2crcjCQ9pMg,Low engagement
1GYSH6gRY_w,Low engagement
lvd1oaP8VN8,Medium engagement
feu9Q_QTfYw,Low engagement
or-pCbVE3wI,Low engagement
a-RVPz-lGv4,High engagement
nBKi8eR-jHU,Low engagement
PHYa1QJI5Uo,Low engagement
e3YCGsG0ntg,Low engagement
Lm7AgW5npbI,Low engagement
vzGhYExgkho,Low engagement
SGY0bNW5GLE,Low engagement
KnE0LM04MsA,Low engagement
v-ZITygMMQQ,Medium engagement
xsU95HERLCM,Medium engagement
1InXvR5ApNQ,Low engagement
YBlKxKaogLk,Low engagement
D5YfZd5j69o,Medium engagement
SlOh8ermeU8,Medium engagement
zaG16wPYkGI,Medium engagement
fdxUfxcRkXs,Low engagement
iHy7uvPj10Y,Low engagement
HoJkGaFVI68,High engagement
LkVXPRFawS8,Low engagement
QFTK9OYoEBU,Low engagement
YwsdqDaqznU,Medium engagement
Oe9j28hZzas,Low engagement
SzQNJ6-AxqY,High engagement
smr9bAxYXRE,Medium engagement
uYL92Mj0FbQ,Medium engagement
oaJ0JdLKTB0,Low engagement
FzmyF1z4Ppg,Medium engagement
fQXNgRlDU40,Low engagement
TFmoyIAGJls,Low engagement
HlGUvZLB-vk,Medium engagement
VYsLPZdDEZA,Medium engagement
Qi0NIRSEElU,High engagement
oiGDHJoOtok,Low engagement
E6fEwil1sv0,High engagement
s96rIWKNHUg,Low engagement
QygecS_d8LI,Medium engagement
MBCH_5tfEs8,Medium engagement
RDvRu0gEZYA,Low engagement
XEEG5R3v03I,Low engagement
Z8fsOv70Fo0,Medium engagement
rP0QOaFU_jQ,Low engagement
d5CyJagobL0,Medium engagement
K7gI4hL9k-I,Low engagement
z9yCHS-tQSM,Low engagement
8dwvisGIubw,Medium engagement
dRA9DhCCZGk,Medium engagement
pRbD175acqM,Low engagement
FylHmWVcSSc,High engagement
Vs8WjtPVWU4,Low engagement
ODKuGdti8uM,Low engagement
goBIJdS96W8,Medium engagement
nwtSnkjk82s,Low engagement
2DRAHRXNNf0,Low engagement
8UrbIijhg3Y,Low engagement
eoLWLrFl9CA,Medium engagement
mDkUVRyY59E,Low engagement
02dCIlaRfN4,Medium engagement
Z-8TfIy9ENk,High engagement
ESkA2mqEBjc,Medium engagement
QJDsOGqwnl8,Low engagement
jxX5SFc6elI,High engagement
RyVFmzMJFas,Medium engagement
B-fpQY1IURE,Medium engagement
3QneC2FXpGU,Medium engagement
BZ3jmdG4odA,Low engagement
Rqe3PM20gq0,Medium engagement
N6d7HV_JGqg,Low engagement
j65bgPwmQ0A,High engagement
k74MQVoa2Lg,High engagement
eGH01G7sc0U,Low engagement
seUO71AcZog,Medium engagement
WUQbvOirCPA,Medium engagement
Uw1xmlySmT0,High engagement
pPLl5rzU_yQ,Medium engagement
Z6r6qQqOAK8,Medium engagement
bISgjhbVhfY,Low engagement
YdCL8JLW_uM,Medium engagement
hG1bxuMmcEo,Low engagement
c2V8gHLi1Sw,High engagement
ypZ0G0nlYKA,Medium engagement
hN1oxViWwng,Low engagement
vqe4yYO_YQk,Low engagement
k6B_uD4oUhk,Low engagement
nu3J3S6MKWY,Low engagement
b0ocCPjrqbQ,Medium engagement
J8m7PjLwDFc,Low engagement
DNyElqXFOYQ,Medium engagement
8VE0p7TJbfs,Low engagement
sh08rPMvMwo,Low engagement
x42fDf3TYTU,Low engagement
L81dsripXDc,High engagement
MJifMkbdKV0,High engagement
tjvDLvosP5Y,Low engagement
vRn7IfAECsQ,Low engagement
_L0bTK3kUxQ,Medium engagement
myApj1OND94,Low engagement
UKf4i4x0g9s,Medium engagement
rEff-8Ey6h0,Medium engagement
jdaIT_7OqRE,Low engagement
p-nl_xkZj2U,Medium engagement
JxXaE-Ham4U,Medium engagement
3ZyzvrcoyOY,High engagement
beSovnBjQd0,Low engagement
9V9jobHopeM,Low engagement
2-Gh7QCAZfw,Low engagement
WUIFaBT_qPg,Medium engagement
spnxkn0g0Ck,Medium engagement
ndN3ZDjf36g,High engagement
Voc9L5R6frU,High engagement
4-K1psjwlcM,Medium engagement
KubRsNtp8l4,Low engagement
iIrzW7cC2PM,Low engagement
FuAwy8H1bYU,High engagement
bEy5SwCYoO0,Low engagement
ZBQF006ClTo,High engagement
YqS10kp4IsY,Low engagement
3W-BhWPyQHk,Medium engagement
C0aovgyfrK8,High engagement
ieAAPKlYoFk,Low engagement
ctfAKM69oSA,Medium engagement
tl4LZu3uIVY,Medium engagement
DQcmXfLmTD0,High engagement
OioP5DbnwVg,Medium engagement
OjlejuOwfZE,Low engagement
yNONz1J9qwI,Medium engagement
1uzBq7XozWo,Medium engagement
vkx-t36-3f8,Medium engagement
crl_jXZErEg,Medium engagement
7dDoBJJY9F0,Low engagement
WPLVZlIA6fY,Low engagement
49OixClC3UY,Low engagement
MM53Ao8nIls,Medium engagement
naGBoxKzDkA,Low engagement
Ux9LzVNSj1g,Medium engagement
OflfGIh3Au0,Medium engagement
7Gmp6al0_z0,Medium engagement
sKXuT2SskDE,Low engagement
RuIVkaGO7TE,Medium engagement
yplq_vMyxPQ,Low engagement
uBp53x9Qth8,Low engagement
FcpF3ONX6U4,Low engagement
plcJWUPlQQc,Low engagement
UYhI-pf0_T4,Low engagement
UWGVWY6qJN0,Low engagement
3vuXN1-vrzw,Medium engagement
8WeLMbYWZrw,Low engagement
7yKPv7SAlRQ,Medium engagement
P2-0CSuqMU8,Low engagement
gh0ANTBgoes,Low engagement
sHWFw4oOXoE,Medium engagement
ZKKU8tH0f3E,Low engagement
qecpc2CgaDM,Low engagement
rjq-OcFtk5o,Low engagement
S8Xgw6FM_5E,Low engagement
AhRo4Ph4NOQ,Low engagement
yuDjvK97Hko,Medium engagement
4cXoI_-YV-4,Low engagement
c0Pr7rJga7k,Low engagement
gNkGWYMQrj4,Medium engagement
JwYSuU9UBk0,Low engagement
