video_id,label
6TrdFxPjCPo,Medium engagement
CC7KqBMosCM,High engagement
cYplssx1SHg,Medium engagement
bxsMN7HND74,Low engagement
nEVCODTyZSU,High engagement
RBp_lhracYI,Low engagement
nJ5M0EeOmFs,Medium engagement
HVyekxy3Cuw,Medium engagement
GTvEKqo9i98,Low engagement
J74cbuyV7VI,Low engagement
ZIjUD1WG51E,Low engagement
bRzEjNmSpo0,Medium engagement
zzB2IWpBc78,Medium engagement
xpQI2KmIlyg,Medium engagement
w9KslQbZTH8,Low engagement
K3aMc-b4Q1I,Low engagement
KXZOoXU190U,Medium engagement
gP9XV9a9zt4,Low engagement
_BcH5PC9wAg,Medium engagement
yoS0x8uOOlg,High engagement
ZTTpm54cW8w,Medium engagement
U6cH9U5d-ws,High engagement
_DSch4d23yY,Low engagement
6thtwk-mfkQ,Low engagement
gy3Kz0Unhn4,Low engagement
TOD3QpuEyJo,Low engagement
x6zkFwpbW8U,Low engagement
49n9G3T6rqM,Medium engagement
xr9PecuNLgU,Low engagement
JC3e5AsGjFA,Medium engagement
DnWsQTRXakk,High engagement
FEYCA9puaLM,Medium engagement
QYR9xsB1Izc,Medium engagement
eUkEnw5QSdc,Medium engagement
QR6rPYnAbZA,Medium engagement
LnfMJInm7Oc,Low engagement
kuNrdpAusR0,Low engagement
vuaZ2aAjcaU,Medium engagement
oQuXMhspDUc,Medium engagement
WlvTYFyc1XI,Medium engagement
lue1kJj55b0,Low engagement
lpa5I8N30zc,Low engagement
6qmA89Wj0Kg,Low engagement
d8lOVMZXPMM,Low engagement
b5Km0nOkuuc,Low engagement
6YFk-CJNiLQ,Low engagement
K2Oe5fNWw-Y,Low engagement
R-VlcA7OmOc,Low engagement
wUIeDFbi-uI,High engagement
y7dZtkkvr0s,Medium engagement
3gaRY8xB01I,Low engagement
BzNtJTauqGw,Medium engagement
xHShR04IFs0,Low engagement
nDiLriLvDJg,High engagement
fXtCD78SZao,Low engagement
gdIkH3O491U,Low engagement
QCLLI2DvDII,Low engagement
cRy9Vdsp7hU,Low engagement
RoILmObP_IU,Low engagement
VKA5v2p6ob0,Low engagement
CkuJp5ceSaM,Low engagement
P4KcyDgUfEM,Medium engagement
pMdqJb__0Rk,High engagement
IpNVsVkkkcw,Low engagement
tOWYkkZ821w,High engagement
og9x2BAWhTs,Low engagement
fzv8XPhwWOE,Low engagement
LQAs9kJO4OI,Low engagement
X1cqdLl6TXM,Low engagement
HijvkaZscRw,Low engagement
ceqEQeuHZlA,Low engagement
c9lt1O8tpVo,Medium engagement
GjBMp6Z0pr4,Low engagement
vypZ08CfUGA,Low engagement
W83fMhXjaKU,Low engagement
11QOh2eofWI,Low engagement
mBWUD4qz5hg,Medium engagement
XfJ1CteQxV0,Medium engagement
kNyv_rfJRrI,Medium engagement
6lyCfq8BQt8,High engagement
xESgdhunxOM,Low engagement
6-dFUPH43gI,Low engagement
xERfGbCI-cM,Medium engagement
Od7coFxazYU,Medium engagement
RnDAd96MQ20,Low engagement
_Xpc94ffKGU,Medium engagement
eqioQKF6x9Y,Medium engagement
5AM-BkZG-uo,Medium engagement
FPYUN_b2fRc,Low engagement
5O4XS9YzGQc,Low engagement
iyfgxm7zJPY,High engagement
wE1jFYTKXvY,Low engagement
hDlV0JNf_VY,Low engagement
QlJjubSELAc,High engagement
w942xsPF8e8,Low engagement
WKgkM6d3JBc,Low engagement
lAQeyHfRu4o,Low engagement
VE9garQAYFk,Medium engagement
Z6r6qQqOAK8,Medium engagement
bqnZ0kFCuAY,Low engagement
OVPQfMS1Og4,Low engagement
XU8Gp50gxJU,High engagement
MdsrLguZd14,High engagement
1BT51EmCb98,Low engagement
yplq_vMyxPQ,Low engagement
YECdg9WB77U,Medium engagement
VUplNmhJa6Y,High engagement
n3FQGNxbbHs,Low engagement
BaIbvnnShyQ,Low engagement
y81dC9U0-4A,Low engagement
MvXqHPKSZtw,Medium engagement
LBTU8agTj8M,Low engagement
q__YEU2Xq7U,High engagement
AyrLtA1BD0Q,Low engagement
yhdPwvw249U,Medium engagement
HPXdjTd4bzA,Medium engagement
Db5mYPXkdTA,Low engagement
xIADpXT381s,Medium engagement
d2Ni6Jc4fK4,Low engagement
vec46t8ghYA,Medium engagement
JuBoCrXSd-Y,Medium engagement
1lEdcDtOO_M,Medium engagement
fTfgc3jb5YE,Low engagement
hb_kZDuW0us,Low engagement
FFnZOCMT6RA,Medium engagement
ypd0kEWQw1o,Low engagement
JwLY96tfRAA,High engagement
vt30DFv-g1w,High engagement
d5CyJagobL0,Medium engagement
vwv1xZXzMYU,Low engagement
ucATovk_6do,Medium engagement
IarX2IG_l0k,Medium engagement
JKTsEgaq6QA,Medium engagement
JP5k6cX4mLo,Low engagement
6DHimF7dHiY,Low engagement
ebnX8Rt685E,Low engagement
eq5-xr2ZzEU,Low engagement
rnLX2hDJ9aQ,Low engagement
613r6hrUG0I,Medium engagement
dovgObVDtYE,High engagement
A_6xVZxpo5I,Low engagement
VJoBEZew0_M,Medium engagement
0PbV2xve4B4,Low engagement
znD6VwpfWOQ,Medium engagement
usVyyOVZyy4,Low engagement
XYhP_n0GYSU,High engagement
P5UTlHyU7Ik,High engagement
HTDCaQBLffA,Medium engagement
QYhegnshv2U,Low engagement
RJOE2xieFRw,Medium engagement
PCkqfzwaYHA,High engagement
QzeWinMs7Qw,Low engagement
zVWZa9wYAqM,High engagement
m3wIpumTyPY,Low engagement
y7Set5FtTwg,Medium engagement
mz7ZerZHdt4,High engagement
gbFpbHQxbho,Medium engagement
k3JR4nW8Q4Y,Low engagement
Bqsp4lsGzt4,Low engagement
VL52xSUM6Y8,High engagement
VvyIzp9iOEc,Medium engagement
zeG-EibYjw8,Low engagement
hbmLub9PLnw,Medium engagement
GW3kBeYzy6Q,Medium engagement
LjgY0qvjRZc,Medium engagement
